"LEAD_REFERENCE_NUMBER","CAMPAIGN_CODE","CIF","MARKETING_MESSAGE_LINE1","MARKETING_MESSAGE_LINE2","MARKETING_MESSAGE_LINE3","MARKETING_MESSAGE_LINE4","MARKETING_MESSAGE_LINE5","MARKETING_MESSAGE_LINE6","BRANCH_CODE","PERSONALIZED_MESSAGE","PRODUCT_OFFER","PROVINCE_CODE","REGION","CAMPAIGN_TYPE","LEAD_STATUS_CODE","OWNER_EMPLOYEE_ID","REFER_NAME","RESPONSE_DATE_TIME","RESPONSE_CODE"
"LMKM004197365","","14306126","","","","","","","687","","KMAXXXX","","50303","","1","000256073","","2018-06-25T15:49:07Z",""
"LMMT004212044","","19281907","","","","","","","447","","MTFRMFX","","60501","","1","000328229","","2018-07-06T14:03:49Z",""
"LMMM004083443","","4294637","","","","","","","570","","MMAXSVG","","60501","","1","000339564","","2018-04-04T15:13:51Z",""
"LMKC004085645","","3391639","","","","","","","515","","KCCVSPT","","60501","","1","011021847","","2018-04-05T17:38:05Z",""
"LMKF004085646","","15945794","","","","","","","515","","KFCVISA","","60501","","1","011021847","","2018-04-05T17:38:56Z",""
"LMSV004085683","","9350779","","","","","","","301","","SVGXXXX","","50303","","1","011068863","","2018-04-05T17:46:12Z",""
"LMSV004085766","","9745488","","","","","","","301","","SVGXXXX","","50303","","1","011068863","","2018-04-05T18:07:19Z",""
"LMSV004165612","","670999","","","","","","","143","","SVGXXXX","","50303","","1","011227691","","2018-06-01T13:06:44Z",""
"LMSV004197677","","9066212","","","","","","","34","","SVGXXXX","","50303","","1","000103564","","2018-06-25T17:12:14Z",""
"LMSV004198068","","17972548","","","","","","","599","","SVGXXXX","","60501","","1","000237354","","2018-06-25T19:25:39Z",""
"LMMM004212284","","12661567","","","","","","","629","","MMAXSVG","","60501","","1","011172665","","2018-07-06T15:08:22Z",""
"LMKC004212385","","3077087","","","","","","","769","","KCCVSPT","","50303","","1","011036910","","2018-07-06T15:30:45Z",""
"LMKC004212405","","16989773","","","","","","","629","","KCCVSPT","","60501","","1","011172665","","2018-07-06T15:35:42Z",""
"LMKM004199563","","12256687","","","","","","","34","","KMAXXXX","","50303","","1","000166546","","2018-06-26T17:26:23Z",""
"LMSV004199813","","17000404","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-06-26T18:50:09Z",""
"LMVD004081069","","704484","","","","","","","262","","VDBXXXX","","50303","","1","000191940","","2018-04-03T09:56:15Z",""
"LMMT004203470","","3953108","","","","","","","599","","MTFLTFX","","60501","","1","000262147","","2018-06-29T12:52:32Z",""
"LMSV004203480","","4286467","","","","","","","599","","SVGXXXX","","60501","","1","000262147","","2018-06-29T12:58:23Z",""
"LMSV004204029","","8465848","","","","","","","599","","SVGXXXX","","60501","","1","000262147","","2018-06-29T16:10:32Z",""
"LMSV004195481","","8898382","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-06-22T17:09:14Z",""
"LMSV004195561","","4312468","","","","","","","134","","SVGXXXX","","60501","","1","000346569","","2018-06-22T17:25:21Z",""
"LMSV004196278","","3615276","","","","","","","599","","SVGXXXX","","60501","","1","000262147","","2018-06-23T15:54:55Z",""
"LMSV004077832","","13419799","","","","","","","570","","SVGXXXX","","60501","","1","011018645","","2018-03-30T10:12:02Z",""
"LMSV004080982","","10953464","","","","","","","570","","SVGXXXX","","60501","","1","011139359","","2018-04-03T09:04:47Z",""
"LMTD004208129","","283245","","","","","","","143","","TDTXXXX","","50303","","1","011249687","","2018-07-04T10:09:23Z",""
"LMSV004208183","","11438783","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-07-04T10:27:31Z",""
"LMSV004208201","","12987054","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-07-04T10:33:52Z",""
"LMMM004204126","","19515389","","","","","","","17","","MMAXSVG","","60501","","1","011179108","","2018-06-29T16:35:57Z",""
"LMSV004204361","","12129099","","","","","","","599","","SVGXXXX","","60501","","1","000262147","","2018-06-29T17:18:56Z",""
"LMMG004204367","","15957389","","","","","","","134","","MGLCASH","","60501","","1","000264432","","2018-06-29T17:20:24Z",""
"LMSV004081793","","490087","","","","","","","34","","SVGXXXX","","50303","","1","000103564","","2018-04-03T14:41:38Z",""
"LMSV004205052","","18049336","","","","","","","17","","SVGXXXX","","60501","","1","000104141","","2018-06-29T22:47:03Z",""
"LMSM004205053","","7231913","","","","","","","17","","SMESXXX","","60501","","3","000104141","","2018-06-29T23:07:37Z",""
"LMSM004205055","","829906","","","","","","","17","","SMESXXX","","60501","","3","000104141","","2018-06-29T23:12:10Z",""
"LMSM004205056","","491251","","","","","","","17","","SMESXXX","","60501","","3","000104141","","2018-06-29T23:21:19Z",""
"LMSV004208306","","14068917","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-07-04T11:05:23Z",""
"LMSV004208357","","21677443","","","","","","","629","","SVGXXXX","","60501","","1","011132826","","2018-07-04T11:23:32Z",""
"LMSV004200587","","6379089","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-06-27T15:21:03Z",""
"LMSV004084059","","18896343","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-04-04T18:29:48Z",""
"LMSV004084132","","17402841","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-04-04T18:55:13Z",""
"LMKM004084271","","18072863","","","","","","","262","","KMAXXXX","","50303","","1","000388272","","2018-04-05T08:47:43Z",""
"LMVD004199557","","12231909","","","","","","","34","","VDBXXXX","","50303","","1","000166546","","2018-06-26T17:25:46Z",""
"LMSV004082565","","17512010","","","","","","","296","","SVGXXXX","","50303","","1","000184440","","2018-04-04T09:03:24Z",""
"LMSV004201036","","3908928","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-06-27T17:33:10Z",""
"LMSV004082559","","5893114","","","","","","","296","","SVGXXXX","","50303","","1","000184440","","2018-04-04T09:01:14Z",""
"LMMT004208729","","3206470","","","","","","","143","","MTFXXXX","","50303","","1","011249687","","2018-07-04T14:50:50Z",""
"LMSV004080341","","21692049","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-04-02T13:03:35Z",""
"LMSV004201407","","16666293","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-06-27T20:50:32Z",""
"LMSV004084396","","12063277","","","","","","","296","","SVGXXXX","","50303","","1","000184440","","2018-04-05T09:58:28Z",""
"LMSV004084398","","5024574","","","","","","","296","","SVGXXXX","","50303","","1","000184440","","2018-04-05T09:59:04Z",""
"LMSV004084414","","8623288","","","","","","","296","","SVGXXXX","","50303","","1","000184440","","2018-04-05T10:02:22Z",""
"LMSV004084423","","10097517","","","","","","","296","","SVGXXXX","","50303","","1","000184440","","2018-04-05T10:04:06Z",""
"LMSV004194906","","1095807","","","","","","","296","","SVGXXXX","","50303","","1","011019205","","2018-06-22T13:38:14Z",""
"LMSV004194926","","13354775","","","","","","","296","","SVGXXXX","","50303","","1","011019205","","2018-06-22T13:44:51Z",""
"LMSV004194937","","18449071","","","","","","","296","","SVGXXXX","","50303","","1","011019205","","2018-06-22T13:46:59Z",""
"LMSV004194940","","6769531","","","","","","","296","","SVGXXXX","","50303","","1","011019205","","2018-06-22T13:49:05Z",""
"LMSV004194959","","8318493","","","","","","","296","","SVGXXXX","","50303","","1","011019205","","2018-06-22T14:01:37Z",""
"LMMG004201596","","9820018","","","","","","","631","ลค.โครงการ","MGLKRSR","","60501","","1","000261594","","2018-06-28T10:03:47Z",""
"LMMG004201621","","22198908","","","","","","","631","ลค.โครงการ","MGLKRSR","","60501","","1","000261594","","2018-06-28T10:25:13Z",""
"LMSV004201624","","11270000","","","","","","","599","","SVGXXXX","","60501","","1","000266213","","2018-06-28T10:26:19Z",""
"LMSV004201628","","12991869","","","","","","","599","","SVGXXXX","","60501","","1","000266213","","2018-06-28T10:28:09Z",""
"LMMG004201638","","20396755","","","","","","","631","ลค.โครงการ","MGLKRSR","","60501","","1","000261594","","2018-06-28T10:37:05Z",""
"LMSV004081121","","8643118","","","","","","","493","","SVGXXXX","","50303","","1","011076031","","2018-04-03T10:30:11Z",""
"LMSV004081232","","19272636","","","","","","","570","","SVGXXXX","","60501","","1","011139359","","2018-04-03T11:00:34Z",""
"LMKC004195465","","7724599","","","","","","","14","","KCCXXXX","","50303","","1","011056025","","2018-06-22T17:01:17Z",""
"LMPA004195489","","7843609","","","","","","","301","","PACXXXX","","50303","","1","000404350","","2018-06-22T17:11:29Z",""
"LMSV004195501","","8929386","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-06-22T17:14:12Z",""
"LMKM004200342","","1110902","","","","","","","599","","KMAXXXX","","60501","","1","000262147","","2018-06-27T12:49:02Z",""
"LMKM004200351","","3552255","","","","","","","599","","KMAXXXX","","60501","","1","000262147","","2018-06-27T12:51:05Z",""
"LMMM004200372","","9977727","","","","","","","17","","MMAXSVG","","60501","","1","011179108","","2018-06-27T13:06:13Z",""
"LMSM004200438","","16999290","","","","","","","599","","SMSXXXX","","60501","","1","000262147","","2018-06-27T13:52:27Z",""
"LMKM004082739","","9429516","","","","","","","14","","KMAXXXX","","50303","","1","000131722","","2018-04-04T10:14:06Z",""
"LMKM004197398","","15646385","","","","","","","687","","KMAXXXX","","50303","","1","011209095","","2018-06-25T15:54:18Z",""
"LMSV004196216","","18540456","","","","","","","599","","SVGXXXX","","60501","","1","000262147","","2018-06-23T14:20:36Z",""
"LMKM004195522","","6322013","","","","","","","361","","KMAXXXX","","50303","","1","011094208","","2018-06-22T17:17:13Z",""
"LMSV004195572","","11034332","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-06-22T17:27:05Z",""
"LMSV004195573","","703677","","","","","","","35","","SVGXXXX","","50303","","1","000320218","","2018-06-22T17:27:26Z",""
"LMMM004195868","","3900522","","","","","","","301","","MMAXSVG","","50303","","1","011068863","","2018-06-22T18:42:00Z",""
"LMSV004200569","","6348640","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-06-27T15:16:55Z",""
"LMSV004200609","","9833329","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-06-27T15:30:03Z",""
"LMSV004200687","","706789","","","","","","","17","","SVGXXXX","","60501","","1","011179108","","2018-06-27T16:01:39Z",""
"LMMM004200703","","3285422","","","","","","","17","","MMAXSVG","","60501","","1","011179108","","2018-06-27T16:06:48Z",""
"LMSV004195079","","3981353","","","","","","","255","","SVGXXXX","","50303","","1","000184630","","2018-06-22T15:18:50Z",""
"LMSV004195223","","1126155","","","","","","","255","","SVGXXXX","","50303","","1","000184630","","2018-06-22T16:10:18Z",""
"LMKM004195298","","3683045","","","","","","","14","","KMAXXXX","","50303","","1","000379008","","2018-06-22T16:25:20Z",""
"LMKM004202418","","15958060","","","","","","","687","","KMAXXXX","","50303","","1","011209095","","2018-06-28T16:34:46Z",""
"LMSV004202464","","16185616","","","","","","","769","","SVGXXXX","","50303","","1","011044393","","2018-06-28T16:42:14Z",""
"LMSV004084780","","12986073","","","","","","","629","","SVGXXXX","","60501","","1","000184002","","2018-04-05T12:43:44Z",""
"LMVD004084789","","3679979","","","","","","","262","","VDBXXXX","","50303","","1","000191940","","2018-04-05T12:49:15Z",""
"LMSM004084790","","3679979","","","","","","","262","","SMSXXXX","","50303","","1","000191940","","2018-04-05T12:49:15Z",""
"LMKC004200951","","16462744","","","","","","","301","","KCCXXXX","","50303","","1","000404350","","2018-06-27T17:11:19Z",""
"LMSV004201060","","16480254","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-06-27T17:36:22Z",""
"LMSV004201117","","20117958","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-06-27T17:44:49Z",""
"LMSV004201146","","21846704","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-06-27T17:52:26Z",""
"LMSV004201208","","13599055","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-06-27T18:13:30Z",""
"LMKC004201218","","17305486","","","","","","","301","","KCCXXXX","","50303","","1","000404350","","2018-06-27T18:15:09Z",""
"LMAY004202863","","17643076","","","","","","","17","","AYFDLMF","","60501","","1","011027174","","2018-06-28T18:44:11Z",""
"LMSV004207312","","505266","","","","","","","17","","SVGXXXX","","60501","","1","011179108","","2018-07-03T16:20:32Z",""
"LMSV004195517","","495904","","","","","","","35","","SVGXXXX","","50303","","1","000320218","","2018-06-22T17:16:52Z",""
"LMSV004195606","","822611","","","","","","","35","","SVGXXXX","","50303","","1","000320218","","2018-06-22T17:32:11Z",""
"LMSV004195632","","6312557","","","","","","","35","","SVGXXXX","","50303","","1","000320218","","2018-06-22T17:35:24Z",""
"LMMM004198426","","13987643","","","","","","","620","","MMAXSVG","","60501","","1","011023314","","2018-06-26T09:59:30Z",""
"LMMT004081520","","13172049","","","","","","","409","","MTFBOND","","60501","","1","000405209","","2018-04-03T12:56:56Z",""
"LMMM004084891","","8291623","","","","","","","620","","MMAXSVG","","60501","","1","000262550","","2018-04-05T14:00:23Z",""
"LMSV004206429","","9678759","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-07-02T19:52:22Z",""
"LMSV004213090","","13073599","","","","","","","143","","SVGXXXX","","50303","","1","011249687","","2018-07-07T12:07:25Z",""
"LMSV004082936","","5835932","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-04-04T11:31:03Z",""
"LMSV004082937","","6369982","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-04-04T11:31:57Z",""
"LMSV004082951","","28665","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-04-04T11:39:23Z",""
"LMCR004198584","","6842729","","","","","","","255","","CRTCHEQ","","50303","","1","000157461","","2018-06-26T11:17:43Z",""
"LMMM004084932","","4401785","","","","","","","570","","MMAXSVG","","60501","","1","000339564","","2018-04-05T14:24:30Z",""
"LMMM004084935","","8479744","","","","","","","570","","MMAXSVG","","60501","","1","000339564","","2018-04-05T14:25:34Z",""
"LMKM004203221","","673149","","","","","","","615","","KMAXXXX","","50303","","1","000262527","","2018-06-29T10:24:38Z",""
"LMKM004203226","","15649072","","","","","","","615","","KMAXXXX","","50303","","1","000262527","","2018-06-29T10:26:22Z",""
"LMSV004083046","","6800650","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-04-04T12:04:45Z",""
"LMSV004204976","","890741","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-06-29T20:02:13Z",""
"LMSV004203485","","5150352","","","","","","","599","","SVGXXXX","","60501","","1","000262147","","2018-06-29T13:00:44Z",""
"LMSV004200682","","4550150","","","","","","","17","","SVGXXXX","","60501","","1","011179108","","2018-06-27T16:01:14Z",""
"LMSV004200738","","3958243","","","","","","","17","","SVGXXXX","","60501","","1","011179108","","2018-06-27T16:15:41Z",""
"LMSV004200796","","13021138","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-06-27T16:31:50Z",""
"LMSV004209468","","21767715","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-07-04T17:48:42Z",""
"LMSV004204617","","15265515","","","","","","","599","","SVGXXXX","","60501","","1","000262147","","2018-06-29T17:58:25Z",""
"LMMG004200285","","8730621","","","","","","","631","ลค.จากโครงการ","MGLKRSR","","60501","","1","000261594","","2018-06-27T12:23:35Z",""
"LMSV004080259","","10456140","","","","","","","296","","SVGXXXX","","50303","","1","000184440","","2018-04-02T11:50:26Z",""
"LMKM004200807","","701065","","","","","","","14","","KMAXXXX","","50303","","1","000379008","","2018-06-27T16:35:24Z",""
"LMSV004209750","","20534528","","","","","","","474","","SVGXXXX","","50303","","1","000203489","","2018-07-05T09:00:20Z",""
"LMMG004209759","","3690205","","","","","","","143","","MGLXXXX","","50303","","1","011249687","","2018-07-05T09:03:48Z",""
"LMSV004209786","","7716818","","","","","","","474","","SVGXXXX","","50303","","1","000203489","","2018-07-05T09:09:58Z",""
"LMSV004209802","","16493290","","","","","","","474","","SVGXXXX","","50303","","1","000203489","","2018-07-05T09:12:50Z",""
"LMSV004084824","","5596197","","","","","","","629","","SVGXXXX","","60501","","1","000184002","","2018-04-05T13:11:27Z",""
"LMMM004200668","","14274844","","","","","","","17","","MMAXSVG","","60501","","1","011179108","","2018-06-27T15:55:58Z",""
"LMVD004202645","","19636322","","","","","","","615","","VDBXXXX","","50303","","1","000262527","","2018-06-28T17:37:06Z",""
"LMSV004084130","","5488874","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-04-04T18:54:41Z",""
"LMMM004203124","","3792187","","","","","","","687","","MMAXSVG","","50303","","1","000102178","","2018-06-29T09:34:45Z",""
"LMSV004203129","","7291046","","","","","","","687","","SVGXXXX","","50303","","1","000102178","","2018-06-29T09:39:54Z",""
"LMMM004204525","","13498278","","","","","","","570","","MMAXSVG","","60501","","1","011018645","","2018-06-29T17:45:50Z",""
"LMSV004204531","","17593460","","","","","","","570","","SVGXXXX","","60501","","1","011018645","","2018-06-29T17:46:33Z",""
"LMKC004201180","","6204325","","","","","","","301","","KCCXXXX","","50303","","1","000404350","","2018-06-27T18:05:49Z",""
"LMSV004201186","","6390385","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-06-27T18:07:01Z",""
"LMKM004201488","","16399781","","","","","","","262","","KMAXXXX","","50303","","1","000388272","","2018-06-28T09:20:04Z",""
"LMSM004196249","","18722445","","","","","","","599","","SMSXXXX","","60501","","1","000262147","","2018-06-23T15:09:10Z",""
"LMSM004196251","","19599994","","","","","","","599","","SMSXXXX","","60501","","1","000262147","","2018-06-23T15:12:02Z",""
"LMMM004196252","","20422840","","","","","","","599","","MMAXSVG","","60501","","1","000262147","","2018-06-23T15:12:55Z",""
"LMSV004204369","","12452852","","","","","","","599","","SVGXXXX","","60501","","1","000262147","","2018-06-29T17:21:03Z",""
"LMSV004194597","","523343","","","","","","","296","","SVGXXXX","","50303","","1","011019205","","2018-06-22T10:48:37Z",""
"LMSV004202857","","19576545","","","","","","","17","","SVGXXXX","","60501","","1","011027174","","2018-06-28T18:41:53Z",""
"LMSV004078219","","15467393","","","","","","","599","","SVGXXXX","","60501","","1","000266213","","2018-03-30T14:30:08Z",""
"LMMG004201571","","22214833","","","","","","","631","ลค.walkin","MGLKRRF","","60501","","1","000261594","","2018-06-28T09:55:58Z",""
"LMMG004201578","","22284645","","","","","","","631","ลค.โครงการ","MGLKRSR","","60501","","1","000261594","","2018-06-28T09:57:24Z",""
"LMKM004201587","","11201165","","","","","","","687","","KMAXXXX","","50303","","1","011209095","","2018-06-28T09:59:43Z",""
"LMSV004194354","","883806","","","","","","","87","","SVGXXXX","","60501","","1","000208900","","2018-06-22T08:49:59Z",""
"LMSV004194402","","594233","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-06-22T09:13:09Z",""
"LMSV004195586","","4540915","","","","","","","35","","SVGXXXX","","50303","","1","000320218","","2018-06-22T17:29:12Z",""
"LMSV004081161","","13080286","","","","","","","599","","SVGXXXX","","60501","","1","000266213","","2018-04-03T10:46:55Z",""
"LMKC004200861","","15962941","","","","","","","301","","KCCXXXX","","50303","","1","000404350","","2018-06-27T16:56:27Z",""
"LMSV004084442","","11183811","","","","","","","474","","SVGXXXX","","50303","","1","000203489","","2018-04-05T10:12:01Z",""
"LMSV004194826","","580541","","","","","","","17","","SVGXXXX","","60501","","1","000261479","","2018-06-22T12:51:09Z",""
"LMSV004195291","","8992918","","","","","","","87","","SVGXXXX","","60501","","1","000208900","","2018-06-22T16:23:27Z",""
"LMSV004202868","","474676","","","","","","","17","","SVGXXXX","","60501","","1","011027174","","2018-06-28T18:47:41Z",""
"LMSV004200508","","4233285","","","","","","","599","","SVGXXXX","","60501","","1","000262147","","2018-06-27T14:41:41Z",""
"LMSV004079732","","18030835","","","","","","","599","","SVGXXXX","","60501","","1","000262147","","2018-03-31T17:14:34Z",""
"LMKM004079749","","17891663","","","","","","","599","","KMAXXXX","","60501","","1","000262147","","2018-03-31T17:31:08Z",""
"LMKM004079754","","918580","","","","","","","599","","KMAXXXX","","60501","","1","000262147","","2018-03-31T17:44:26Z",""
"LMSV004079755","","9048512","","","","","","","599","","SVGXXXX","","60501","","1","000262147","","2018-03-31T17:46:54Z",""
"LMSV004201703","","6809645","","","","","","","17","","SVGXXXX","","60501","","1","011179108","","2018-06-28T11:12:11Z",""
"LMSV004202103","","14312738","","","","","","","769","","SVGXXXX","","50303","","1","011044393","","2018-06-28T14:23:59Z",""
"LMMM004077788","","11011101","","","","","","","570","","MMAXSVG","","60501","","1","011018645","","2018-03-30T09:41:59Z",""
"LMMM004077821","","11606470","","","","","","","570","","MMAXSVG","","60501","","1","011018645","","2018-03-30T10:04:09Z",""
"LMSV004200908","","15607069","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-06-27T17:04:15Z",""
"LMMM004200999","","743811","","","","","","","570","","MMAXSVG","","60501","","1","011018645","","2018-06-27T17:22:48Z",""
"LMMM004201004","","8479810","","","","","","","570","","MMAXSVG","","60501","","1","011018645","","2018-06-27T17:23:36Z",""
"LMSV004084769","","11179059","","","","","","","361","","SVGXXXX","","50303","","1","000335661","","2018-04-05T12:40:11Z",""
"LMSV004195507","","6359088","","","","","","","301","","SVGXXXX","","50303","","1","000404350","","2018-06-22T17:15:16Z",""
"LMSV004165519","","8611375","","","","","","","143","","SVGXXXX","","50303","","1","011227691","","2018-06-01T11:52:04Z",""
"LMSV004210207","","9678371","","","","","","","629","","SVGXXXX","","60501","","1","011114568","","2018-07-05T11:36:43Z",""
"LMMG004202500","","6122161","","","","","","","687","","MGLXXXX","","50303","","1","000102178","","2018-06-28T16:50:29Z",""
"LMSV004202781","","7938458","","","","","","","17","","SVGXXXX","","60501","","1","011027174","","2018-06-28T18:12:23Z",""
"LMSV004204985","","776697","","","","","","","17","","SVGXXXX","","60501","","1","011027174","","2018-06-29T20:16:50Z",""
"LMSV004205434","","5886427","","","","","","","599","","SVGXXXX","","60501","","1","000262147","","2018-06-30T18:20:37Z",""
"LMSV004200509","","20521729","","","","","","","599","","SVGXXXX","","60501","","1","000262147","","2018-06-27T14:42:14Z",""
"LMSV004197327","","21237503","","","","","","","255","","SVGXXXX","","50303","","1","000157461","","2018-06-25T15:41:38Z",""
"LMPL004197336","","9831007","","","","","","","769","","PLNXXXX","","50303","","3","011249208","","2018-06-25T15:42:48Z",""
"LMSV004198889","","11189799","","","","","","","255","","SVGXXXX","","50303","","1","000157461","","2018-06-26T14:28:03Z",""
"LMSV004198919","","3748025","","","","","","","255","","SVGXXXX","","50303","","1","000157461","","2018-06-26T14:37:37Z",""
"LMKC004201068","","16727286","","","","","","","301","","KCCXXXX","","50303","","1","000404350","","2018-06-27T17:37:54Z",""
"LMTD004084856","","4790381","","","","","","","361","","TDT07DX","","50303","","1","011094208","","2018-04-05T13:34:03Z",""
"LMKM004084877","","7088303","","","","","","","14","","KMAXXXX","","50303","","1","000131722","","2018-04-05T13:45:41Z",""
"LMSV004208252","","10279305","","","","","","","87","","SVGXXXX","","60501","","1","000208900","","2018-07-04T10:46:25Z",""
"LMMM004208317","","572572","","","","","","","629","","MMAXSVG","","60501","","1","000403352","","2018-07-04T11:08:11Z",""
"LMKM004204625","","14532880","","","","","","","687","","KMAXXXX","","50303","","1","000256073","","2018-06-29T18:00:13Z",""
"LMPL004198773","","403202","","","","","","","631","ลูกค้า Walk in","PLNXXXX","","60501","","1","000405167","","2018-06-26T12:56:31Z",""
"LMSV004083033","","179143","","","","","","","143","","SVGXXXX","","50303","","1","011227691","","2018-04-04T12:01:32Z",""
"LMVD004083058","","573501","","","","","","","262","","VDBXXXX","","50303","","1","000191940","","2018-04-04T12:07:53Z",""
"LMSV004195258","","17576209","","","","","","","87","","SVGXXXX","","60501","","1","000208900","","2018-06-22T16:17:01Z",""
"LMSV004195274","","13724385","","","","","","","87","","SVGXXXX","","60501","","1","000208900","","2018-06-22T16:19:58Z",""
"LMPR004084958","","19659750","","","","","","","17","","PROMPTX","","60501","","1","000261479","","2018-04-05T14:32:12Z",""
"LMMM004084977","","14870526","","","","","","","570","","MMAXSVG","","60501","","1","000339564","","2018-04-05T14:38:30Z",""
"LMVD004085014","","14625141","","","","","","","17","","VDBXXXX","","60501","","1","000261479","","2018-04-05T14:52:34Z",""
"LMSV004208334","","9207715","","","","","","","629","","SVGXXXX","","60501","","1","000403352","","2018-07-04T11:16:52Z",""
"LMSV004210298","","14306973","","","","","","","629","","SVGXXXX","","60501","","1","011114568","","2018-07-05T12:08:25Z",""
"LMMM004086031","","16898022","","","","","","","620","","MMAXSVG","","60501","","1","000262550","","2018-04-06T11:47:17Z",""
"LMSV004083967","","685324","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-04-04T17:52:00Z",""
"LMSV004083976","","12181867","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-04-04T17:53:04Z",""
"LMMM004208447","","4341011","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-07-04T12:09:09Z",""
"LMMM004208467","","3553544","","","","","","","447","","MMAXSVG","","60501","","1","000398131","","2018-07-04T12:14:40Z",""
"LMSV004208473","","20335275","","","","","","","629","","SVGXXXX","","60501","","1","000403352","","2018-07-04T12:15:42Z",""
"LMSV004086571","","12099145","","","","","","","599","","SVGXXXX","","60501","","1","000266213","","2018-04-07T18:54:07Z",""
"LMSV004195089","","152452","","","","","","","255","","SVGXXXX","","50303","","1","000184630","","2018-06-22T15:25:16Z",""
"LMTD004195312","","4336862","","","","","","","134","","TDT09MX","","60501","","1","000346569","","2018-06-22T16:29:24Z",""
"LMSV004195317","","702634","","","","","","","14","","SVGXXXX","","50303","","1","011056025","","2018-06-22T16:31:21Z",""
"LMSV004195318","","4167184","","","","","","","87","","SVGXXXX","","60501","","1","000208900","","2018-06-22T16:31:30Z",""
"LMMM004084490","","3675400","","","","","","","35","","MMAXSVG","","50303","","1","000293613","","2018-04-05T10:41:29Z",""
"LMEN004197419","","6776304","","","","","","","493","","ENDKSBX","","50303","","3","011248820","","2018-06-25T15:57:54Z",""
"LMSV004085812","","10559360","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-04-05T18:25:24Z",""
"LMSV004085825","","17129537","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-04-05T18:28:33Z",""
"LMSV004085888","","87426","","","","","","","143","","SVGXXXX","","50303","","1","011019213","","2018-04-05T18:46:38Z",""
"LMSV004086065","","11065867","","","","","","","474","","SVGXXXX","","50303","","1","000203489","","2018-04-06T12:24:48Z",""
"LMSV004211322","","19919918","","","","","","","620","","SVGXXXX","","60501","","1","000394676","","2018-07-05T19:56:34Z",""
"LMVD004081305","","4974266","","","","","","","262","","VDBXXXX","","50303","","1","000191940","","2018-04-03T11:28:14Z",""
"LMKM004081306","","4974266","","","","","","","262","","KMAXXXX","","50303","","1","000191940","","2018-04-03T11:28:14Z",""
"LMVD004199544","","5370255","","","","","","","34","","VDBXXXX","","50303","","1","000166546","","2018-06-26T17:22:51Z",""
"LMKM004199554","","9269748","","","","","","","34","","KMAXXXX","","50303","","1","000166546","","2018-06-26T17:25:05Z",""
"LMCM004199838","","21563370","","","","","","","449","","CMLXXXX","","50303","","3","000292797","","2018-06-26T19:13:26Z",""
"LMKM004199550","","8174625","","","","","","","34","","KMAXXXX","","50303","","1","000166546","","2018-06-26T17:24:26Z",""
"LMMT004199578","","12893780","","","","","","","34","","MTFLTFX","","50303","","1","000166546","","2018-06-26T17:29:03Z",""
"LMSV004199706","","11016092","","","","","","","769","","SVGXXXX","","50303","","1","011044393","","2018-06-26T18:02:23Z",""
"LMSV004199786","","3709694","","","","","","","769","","SVGXXXX","","50303","","1","011044393","","2018-06-26T18:34:24Z",""
"LMCM004199864","","17516237","","","","","","","449","","CMLXXXX","","50303","","3","000292797","","2018-06-26T19:29:49Z",""
