"LEAD_REFERENCE_NUMBER","CAMPAIGN_CODE","CIF","MARKETING_MESSAGE_LINE1","MARKETING_MESSAGE_LINE2","MARKETING_MESSAGE_LINE3","MARKETING_MESSAGE_LINE4","MARKETING_MESSAGE_LINE5","MARKETING_MESSAGE_LINE6","BRANCH_CODE","PERSONALIZED_MESSAGE","PRODUCT_OFFER","PROVINCE_CODE","REGION","CAMPAIGN_TYPE","LEAD_STATUS_CODE","OWNER_EMPLOYEE_ID","REFER_NAME","RESPONSE_DATE_TIME","RESPONSE_CODE"
"LMPA004052122","","601770","","","","","","","55","","PACXXXX","","60201","","1","000370981","","2018-03-12T15:20:05Z",""
"LMSM004057002","","21146461","","","","","","","55","","SMSXXXX","","60201","","1","000264002","","2018-03-15T11:04:41Z",""
"LMMT004195341","","5234767","","","","","","","392","จากlm","MTFXXXX","","60403","","1","000161117","","2018-06-22T16:35:20Z",""
"LMMM004165436","","8694378","","","","","","","592","","MMAXSVG","","60201","","1","000194449","","2018-06-01T11:08:13Z",""
"LMTD004155913","","31206","","","","","","","373","","TDT09MX","","50101","","1","011133352","","2018-05-24T15:02:46Z",""
"LMSV004155936","","900014649","","","","","","","378","","SVGXXXX","","50101","","1","011204146","","2018-05-24T15:13:15Z",""
"LMSV004197683","","8928194","","","","","","","322","","SVGXXXX","","60201","","1","000133850","","2018-06-25T17:13:24Z",""
"LMSV004147441","","14288183","","","","","","","185","","SVGXXXX","","50101","","1","011109410","","2018-05-17T17:11:08Z",""
"LMMM004152526","","21704477","","","","","","","299","","MMAXSVG","","50101","","1","000111062","","2018-05-22T12:30:51Z",""
"LMSV004048805","","435410","","","","","","","711","","SVGXXXX","","50101","","1","000234906","","2018-03-08T18:40:12Z",""
"LMKR004199466","","18543846","","","","","","","322","","KRSPERC","","60201","","3","000400580","","2018-06-26T17:10:39Z",""
"LMCM004195742","","222219","","","","","","","688","LM  เสนอ soft Loan 4%","CMLXXXX","","50101","","10","000273011","","2018-06-22T18:07:02Z",""
"LMSV004148988","","10524465","","","","","","","322","","SVGXXXX","","60201","","1","000133850","","2018-05-18T16:13:03Z",""
"LMSV004124121","","706020","","","","","","","149","","SVGXXXX","","60201","","1","000294132","","2018-05-02T16:11:43Z",""
"LMTD004197232","","400991","","","","","","","373","","TDT09MX","","50101","","1","011133352","","2018-06-25T15:18:49Z",""
"LMSV004197777","","12181163","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-06-25T17:35:19Z",""
"LMMM004165718","","5507436","","","","","","","530","lead lm","MMAXSVG","","60403","","1","000236687","","2018-06-01T15:06:34Z",""
"LMEL004165743","","569567","","","","","","","318","","ELTXXXX","","60403","","1","011062551","","2018-06-01T15:19:21Z",""
"LMEL004165761","","6552304","","","","","","","318","","ELTXXXX","","60403","","1","011062551","","2018-06-01T15:29:00Z",""
"LMMM004165807","","16184493","","","","","","","530","","MMAXSVG","","60403","","1","000319251","","2018-06-01T16:05:57Z",""
"LMKM004196561","","16995333","","","","","","","719","","KMAXXXX","","60201","","1","000405241","","2018-06-24T19:49:36Z",""
"LMPA004196585","","12409449","","","","","","","719","","PACXXXX","","60201","","1","000405241","","2018-06-24T20:06:26Z",""
"LMKM004197120","","18499541","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-06-25T14:23:17Z",""
"LMKM004197133","","19357520","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-06-25T14:26:44Z",""
"LMPL004197268","","17413320","","","","","","","711","","PLNXXXX","","50101","","2","011248630","","2018-06-25T15:33:11Z",""
"LMSM004148178","","3973290","","","","","","","299","","SMSXXXX","","50101","","1","000346247","","2018-05-18T09:16:51Z",""
"LMSM004148207","","11449702","","","","","","","299","","SMSXXXX","","50101","","1","000346247","","2018-05-18T09:21:51Z",""
"LMSV004149326","","515155","","","","","","","392","LM","SVGXXXX","","60403","","1","000080838","","2018-05-18T17:54:23Z",""
"LMSV004153362","","4650338","","","","","","","792","","SVGXXXX","","60201","","1","011148996","","2018-05-22T17:29:04Z",""
"LMSV004057382","","10547818","","","","","","","792","","SVGXXXX","","60201","","1","011148996","","2018-03-15T13:05:56Z",""
"LMSV004057467","","12929488","","","","","","","711","","SVGXXXX","","50101","","1","000234906","","2018-03-15T13:46:29Z",""
"LMSV004058405","","3430457","","","","","","","392","","SVGXXXX","","60403","","1","000080838","","2018-03-15T17:36:25Z",""
"LMPA004058450","","979959","","","","","","","55","","PACXXXX","","60201","","1","000370981","","2018-03-15T17:41:55Z",""
"LMSV004058883","","15491390","","","","","","","711","","SVGXXXX","","50101","","1","000234906","","2018-03-15T19:33:52Z",""
"LMPA004049598","","14195121","","","","","","","322","","PACXXXX","","60201","","1","000172551","","2018-03-09T13:26:08Z",""
"LMSV004136426","","740296","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-05-11T14:15:59Z",""
"LMSM004136498","","440810","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-05-11T14:46:31Z",""
"LMSM004136550","","5254771","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-05-11T15:10:58Z",""
"LMEL004142576","","6263587","","","","","","","347","","ELTXXXX","","60403","","1","000393256","","2018-05-15T18:34:24Z",""
"LMEL004142606","","11002970","","","","","","","347","","ELTXXXX","","60403","","1","000393256","","2018-05-15T18:39:36Z",""
"LMEL004142659","","7553263","","","","","","","347","","ELTXXXX","","60403","","1","000393256","","2018-05-15T18:51:34Z",""
"LMEL004142662","","5239856","","","","","","","347","","ELTXXXX","","60403","","1","000393256","","2018-05-15T18:53:16Z",""
"LMSM004192473","","4871471","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-06-21T08:57:44Z",""
"LMSM004192477","","5254282","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-06-21T08:59:29Z",""
"LMSV004165870","","2866","","","","","","","392","LM","SVGXXXX","","60403","","1","011039310","","2018-06-01T16:26:41Z",""
"LMMM004155614","","10451892","","","","","","","264","","MMAXSVG","","50101","","1","000224626","","2018-05-24T11:42:20Z",""
"LMEL004142585","","7553707","","","","","","","347","","ELTXXXX","","60403","","1","000393256","","2018-05-15T18:36:12Z",""
"LMSV004048470","","6813921","","","","","","","140","","SVGXXXX","","60403","","1","000337519","","2018-03-08T17:25:28Z",""
"LMMM004048543","","9412903","","","","","","","140","","MMAXSVG","","60403","","1","000337519","","2018-03-08T17:37:38Z",""
"LMSV004057921","","9671822","","","","","","","380","","SVGXXXX","","60201","","1","000208785","","2018-03-15T16:18:22Z",""
"LMMM004058259","","17549864","","","","","","","378","","MMAXSVG","","50101","","1","000135350","","2018-03-15T17:17:21Z",""
"LMVD004058342","","567400","","","","","","","55","","VDBXXXX","","60201","","1","000230383","","2018-03-15T17:28:06Z",""
"LMMM004058377","","3600104","","","","","","","55","","MMAXSVG","","60201","","1","000230383","","2018-03-15T17:32:28Z",""
"LMTD004185987","","4196327","","","","","","","322","","TDT09MX","","60201","","1","000210740","","2018-06-18T09:34:39Z",""
"LMSV004185426","","3429809","","","","","","","530","","SVGXXXX","","60403","","1","000319251","","2018-06-17T11:26:41Z",""
"LMSV004185433","","3431315","","","","","","","530","","SVGXXXX","","60403","","1","000319251","","2018-06-17T11:33:04Z",""
"LMEL004136918","","17167770","","","","","","","358","","ELTKOLN","","60403","","1","000181842","","2018-05-11T17:00:43Z",""
"LMSV004118466","","843976","","","","","","","85","","SVGXXXX","","50101","","1","000183731","","2018-04-27T09:12:47Z",""
"LMSV004048486","","8864471","","","","","","","140","","SVGXXXX","","60403","","1","000337519","","2018-03-08T17:28:05Z",""
"LMTD004048495","","4263746","","","","","","","55","","TDT09MX","","60201","","1","000264002","","2018-03-08T17:29:00Z",""
"LMKC004048525","","4277728","","","","","","","55","","KCCXXXX","","60201","","1","000264002","","2018-03-08T17:34:13Z",""
"LMKM004048556","","8987221","","","","","","","55","","KMAXXXX","","60201","","1","000264002","","2018-03-08T17:38:44Z",""
"LMSV004154522","","15655751","","","","","","","648","","SVGXXXX","","50101","","1","000179887","","2018-05-23T15:33:50Z",""
"LMSV004138270","","17058456","","","","","","","799","","SVGXXXX","","60403","","1","000191320","","2018-05-13T13:55:05Z",""
"LMMM004136322","","4268067","","","","","","","407","","MMAXSVG","","60201","","1","000262881","","2018-05-11T13:29:59Z",""
"LMSV004136374","","7204544","","","","","","","233","","SVGXXXX","","60201","","1","000184275","","2018-05-11T14:01:54Z",""
"LMSV004136378","","6878177","","","","","","","233","","SVGXXXX","","60201","","1","000184275","","2018-05-11T14:03:29Z",""
"LMKC004048503","","4269464","","","","","","","55","","KCCXXXX","","60201","","1","000264002","","2018-03-08T17:30:15Z",""
"LMSV004041698","","7599343","","","","","","","96","LM","SVGXXXX","","60201","","1","000090779","","2018-03-02T16:11:07Z",""
"LMSV004048978","","16828894","","","","","","","220","","SVGXXXX","","60403","","1","000378190","","2018-03-09T08:58:02Z",""
"LMAY004048411","","3504369","","","","","","","373","","AYFMTFI","","50101","","1","011133352","","2018-03-08T17:16:18Z",""
"LMSV004048725","","10491576","","","","","","","530","","SVGXXXX","","60403","","1","000319251","","2018-03-08T18:10:37Z",""
"LMMM004058331","","4415305","","","","","","","378","","MMAXSVG","","50101","","1","000135350","","2018-03-15T17:26:49Z",""
"LMMM004058446","","870199","","","","","","","55","","MMAXSVG","","60201","","1","000230383","","2018-03-15T17:41:38Z",""
"LMTH004119134","","20038404","","","","","","","592","","THASMGL","","60201","","2","000194449","","2018-04-27T15:42:31Z",""
"LMTH004119271","","6579481","","","","","","","592","","THASMGL","","60201","","2","000194449","","2018-04-27T16:13:28Z",""
"LMMM004119311","","6384403","","","","","","","149","","MMAXSVG","","60201","","1","011217551","","2018-04-27T16:17:13Z",""
"LMKM004055454","","3143140","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-03-14T14:45:39Z",""
"LMKM004055457","","3222385","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-03-14T14:46:37Z",""
"LMKM004055458","","3223778","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-03-14T14:47:07Z",""
"LMEL004142646","","1042376","","","","","","","347","","ELTXXXX","","60403","","1","000393256","","2018-05-15T18:48:31Z",""
"LMEL004142649","","4325354","","","","","","","347","","ELTXXXX","","60403","","1","000393256","","2018-05-15T18:49:13Z",""
"LMSV004154707","","717540","","","","","","","299","","SVGXXXX","","50101","","1","000312231","","2018-05-23T16:39:40Z",""
"LMSV004138284","","18956240","","","","","","","799","","SVGXXXX","","60403","","1","000191320","","2018-05-13T13:58:56Z",""
"LMSV004138298","","12885901","","","","","","","333","","SVGXXXX","","50101","","1","011055555","","2018-05-13T14:04:06Z",""
"LMSV004138325","","12900232","","","","","","","530","","SVGXXXX","","60403","","1","000319251","","2018-05-13T15:22:41Z",""
"LMSV004138492","","16398106","","","","","","","530","","SVGXXXX","","60403","","1","000319251","","2018-05-13T18:53:24Z",""
"LMSV004138493","","17727978","","","","","","","530","","SVGXXXX","","60403","","1","000319251","","2018-05-13T18:54:26Z",""
"LMSV004138495","","18517027","","","","","","","530","","SVGXXXX","","60403","","1","000319251","","2018-05-13T18:55:18Z",""
"LMSV004138496","","19527493","","","","","","","530","","SVGXXXX","","60403","","1","000319251","","2018-05-13T18:57:15Z",""
"LMSV004165953","","5248573","","","","","","","392","LM","SVGXXXX","","60403","","1","011039310","","2018-06-01T16:52:05Z",""
"LMPL004197359","","20708380","","","","","","","711","","PLNXXXX","","50101","","3","011248630","","2018-06-25T15:48:17Z",""
"LMMT004197376","","10898135","","","","","","","711","","MTFXXXX","","50101","","3","011248630","","2018-06-25T15:51:15Z",""
"LMSV004197534","","10328142","","","","","","","711","","SVGXXXX","","50101","","1","000234906","","2018-06-25T16:43:53Z",""
"LMSV004136264","","5238507","","","","","","","25","","SVGXXXX","","60403","","1","000351171","","2018-05-11T13:00:45Z",""
"LMSV004136279","","5247043","","","","","","","25","","SVGXXXX","","60403","","1","000351171","","2018-05-11T13:06:35Z",""
"LMKC004053584","","19585785","","","","","","","50","","KCCXXXX","","60201","","1","000184879","","2018-03-13T14:33:09Z",""
"LMVD004058588","","8805572","","","","","","","55","","VDBXXXX","","60201","","1","000230383","","2018-03-15T18:00:46Z",""
"LMTD004199285","","4248301","","","","","","","349","","TDT09MX","","60201","","1","011180130","","2018-06-26T16:43:50Z",""
"LMSV004143483","","4817909","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-05-16T11:10:08Z",""
"LMCR004137102","","10168980","","","","","","","877","","CRTXXXX","","60201","","1","011144078","","2018-05-11T17:42:06Z",""
"LMSM004137516","","12211636","","","","","","","378","","SMSXXXX","","50101","","1","000199760","","2018-05-12T11:12:40Z",""
"LMPA004049552","","10494875","","","","","","","592","","PACXXXX","","60201","","1","000194449","","2018-03-09T12:59:08Z",""
"LMSV004049615","","15079251","","","","","","","220","","SVGXXXX","","60403","","1","000378190","","2018-03-09T13:31:06Z",""
"LMCM004158215","","985204","","","","","","","373","","CMLXXXX","","50101","","2","000042010","","2018-07-09T14:18:59Z",""
"LMTD004048960","","16178870","","","","","","","96","","TDT09MX","","60201","","1","000071050","","2018-03-09T08:52:07Z",""
"LMTD004048970","","6426458","","","","","","","96","","TDT09MX","","60201","","1","000071050","","2018-03-09T08:55:17Z",""
"LMTD004049327","","4413692","","","","","","","85","","TDTXXXX","","50101","","1","000093385","","2018-03-09T11:20:29Z",""
"LMSV004049341","","4261715","","","","","","","50","","SVGXXXX","","60201","","1","000126383","","2018-03-09T11:24:58Z",""
"LMTD004049402","","6546580","","","","","","","85","","TDTXXXX","","50101","","1","000093385","","2018-03-09T11:38:47Z",""
"LMKM004055486","","5281117","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-03-14T14:57:10Z",""
"LMSV004165941","","100000000040891","","","","","","","140","ลค สาขา","SVGXXXX","","60403","","1","000395566","","2018-06-01T16:46:14Z",""
"LMKM004165942","","100000000040891","","","","","","","140","ล/ค สาขา","KMAXXXX","","60403","","1","000395566","","2018-06-01T16:46:14Z",""
"LMSV004165957","","12217404","","","","","","","96","LM","SVGXXXX","","60201","","1","000090779","","2018-06-01T16:53:43Z",""
"LMSV004144144","","18659159","","","","","","","322","","SVGXXXX","","60201","","1","000266635","","2018-05-16T14:23:03Z",""
"LMKC004188896","","7118085","","","","","","","111","","KCCXXXX","","60201","","1","000319350","","2018-06-19T11:35:34Z",""
"LMMM004193609","","19234443","","","","","","","378","","MMAXSVG","","50101","","1","011012143","","2018-06-21T16:58:53Z",""
"LMSV004042017","","4088048","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-03-02T17:56:07Z",""
"LMSV004042022","","6219487","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-03-02T17:56:51Z",""
"LMSV004042040","","21529053","","","","","","","407","","SVGXXXX","","60201","","1","000262881","","2018-03-02T18:00:08Z",""
"LMSV004042046","","17047069","","","","","","","407","","SVGXXXX","","60201","","1","000262881","","2018-03-02T18:01:38Z",""
"LMMM004042050","","4188198","","","","","","","592","","MMAXSVG","","60201","","1","000228809","","2018-03-02T18:01:52Z",""
"LMSV004042051","","11086808","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-03-02T18:01:54Z",""
"LMSV004042053","","12362633","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-03-02T18:02:45Z",""
"LMSV004054035","","900013240","","","","","","","530","จาก CRM","SVGXXXX","","60403","","1","000236687","","2018-03-13T17:00:14Z",""
"LMSV004136020","","3924267","","","","","","","299","","SVGXXXX","","50101","","1","000312231","","2018-05-11T10:32:48Z",""
"LMSV004136039","","10256099","","","","","","","85","","SVGXXXX","","50101","","1","000183731","","2018-05-11T10:39:51Z",""
"LMSV004049620","","15049972","","","","","","","592","","SVGXXXX","","60201","","1","000194449","","2018-03-09T13:33:20Z",""
"LMVD004147826","","6179544","","","","","","","55","","VDBXXXX","","60201","","1","000150896","","2018-05-17T18:10:06Z",""
"LMSV004185793","","13073453","","","","","","","530","","SVGXXXX","","60403","","1","000319251","","2018-06-17T19:26:23Z",""
"LMSV004185798","","16526045","","","","","","","530","","SVGXXXX","","60403","","1","000319251","","2018-06-17T19:28:52Z",""
"LMKC004185835","","1129149","","","","","","","711","","KCCXXXX","","50101","","1","011192788","","2018-06-17T20:08:25Z",""
"LMSV004144345","","4264544","","","","","","","50","","SVGXXXX","","60201","","1","000126383","","2018-05-16T15:19:11Z",""
"LMVD004144456","","12435725","","","","","","","378","","VDBXXXX","","50101","","1","000258574","","2018-05-16T15:36:04Z",""
"LMSV004188903","","5564316","","","","","","","111","","SVGXXXX","","60201","","1","000319350","","2018-06-19T11:36:07Z",""
"LMSV004188960","","14364937","","","","","","","358","","SVGATMX","","60403","","1","000206169","","2018-06-19T11:54:44Z",""
"LMSV004189139","","10825026","","","","","","","111","","SVGXXXX","","60201","","1","000319350","","2018-06-19T13:20:15Z",""
"LMSV004145732","","9543124","","","","","","","55","","SVGXXXX","","60201","","1","000230383","","2018-05-16T19:36:48Z",""
"LMMM004127026","","10679945","","","","","","","149","","MMAXSVG","","60201","","1","000294132","","2018-05-04T16:01:55Z",""
"LMSV004054177","","17360775","","","","","","","149","","SVGXXXX","","60201","","1","011154648","","2018-03-13T17:28:54Z",""
"LMKM004054201","","6174143","","","","","","","322","","KMAXXXX","","60201","","1","000400580","","2018-03-13T17:34:05Z",""
"LMSV004054237","","10305106","","","","","","","149","","SVGXXXX","","60201","","1","011154648","","2018-03-13T17:38:55Z",""
"LMSV004054555","","10343668","","","","","","","711","","SVGXXXX","","50101","","1","000234906","","2018-03-13T19:33:04Z",""
"LMSM004057119","","9484067","","","","","","","378","","SMSXXXX","","50101","","1","000199760","","2018-03-15T11:32:14Z",""
"LMSV004057760","","15429517","","","","","","","96","LM","SVGXXXX","","60201","","1","000090779","","2018-03-15T15:17:03Z",""
"LMSM004192180","","6145914","","","","","","","140","","SMSXXXX","","60403","","1","000325233","","2018-06-20T18:26:11Z",""
"LMSV004147851","","13382236","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-05-17T18:16:03Z",""
"LMSM004148823","","344653","","","","","","","378","","SMSXXXX","","50101","","1","000199760","","2018-05-18T14:49:06Z",""
"LMPA004149108","","598509","","","","","","","55","","PACXXXX","","60201","","1","000370981","","2018-05-18T17:05:14Z",""
"LMSV004192624","","232155","","","","","","","378","","SVGXXXX","","50101","","1","000258574","","2018-06-21T09:51:54Z",""
"LMVD004192638","","10476873","","","","","","","378","","VDBXXXX","","50101","","1","000258574","","2018-06-21T10:00:43Z",""
"LMVD004192641","","17552303","","","","","","","378","","VDBXXXX","","50101","","1","000258574","","2018-06-21T10:01:33Z",""
"LMVD004192645","","4712750","","","","","","","378","","VDBXXXX","","50101","","1","000258574","","2018-06-21T10:02:34Z",""
"LMKF004192690","","6844626","","","","","","","358","","KFCVISA","","60403","","1","000288225","","2018-06-21T10:39:44Z",""
"LMSV004126939","","987280","","","","","","","322","","SVGXXXX","","60201","","1","000266635","","2018-05-04T15:12:07Z",""
"LMSV004048527","","5070741","","","","","","","373","","SVGXXXX","","50101","","1","000221952","","2018-03-08T17:34:17Z",""
"LMSV004127576","","5273758","","","","","","","55","","SVGXXXX","","60201","","1","000150896","","2018-05-04T18:34:39Z",""
"LMSV004054786","","934787","","","","","","","50","","SVGXXXX","","60201","","1","000091751","","2018-03-14T09:42:53Z",""
"LMSM004056671","","21529305","","","","","","","96","","SMSXXXX","","60201","","1","000108746","","2018-03-15T08:57:12Z",""
"LMMM004187281","","3633450","","","","","","","326","","MMAXSVG","","50101","","1","000134619","","2018-06-18T16:16:22Z",""
"LMSV004187304","","1071434","","","","","","","25","","SVGXXXX","","60403","","1","000351171","","2018-06-18T16:21:45Z",""
"LMMM004187481","","21705124","","","","","","","322","","MMAXSVG","","60201","","1","000133850","","2018-06-18T16:58:56Z",""
"LMSV004149941","","5219745","","","","","","","652","","SVGATMX","","60403","","1","011052537","","2018-05-19T19:20:26Z",""
"LMSV004193013","","6140058","","","","","","","349","","SVGXXXX","","60201","","1","000262725","","2018-06-21T12:55:45Z",""
"LMSV004193018","","6812180","","","","","","","349","","SVGXXXX","","60201","","1","000262725","","2018-06-21T12:56:58Z",""
"LMVD004193048","","20906903","","","","","","","55","","VDBXXXX","","60201","","1","000150896","","2018-06-21T13:14:53Z",""
"LMMT004051414","","3629220","","","","","","","373","","MTFXXXX","","50101","","1","011133352","","2018-03-12T08:52:36Z",""
"LMSM004054832","","5233690","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-03-14T10:06:34Z",""
"LMSV004119316","","5234428","","","","","","","319","","SVGXXXX","","60403","","1","000208967","","2018-04-27T16:17:38Z",""
"LMSV004119332","","6395312","","","","","","","319","","SVGXXXX","","60403","","1","000208967","","2018-04-27T16:19:51Z",""
"LMKM004166124","","1055602","","","","","","","373","","KMAXXXX","","50101","","1","011107265","","2018-06-01T18:05:28Z",""
"LMPA004049650","","17976420","","","","","","","322","","PACXXXX","","60201","","1","000172551","","2018-03-09T13:46:47Z",""
"LMSV004187861","","4492833","","","","","","","55","","SVGXXXX","","60201","","1","000178137","","2018-06-18T18:18:59Z",""
"LMSV004165441","","9198987","","","","","","","592","","SVGXXXX","","60201","","1","000194449","","2018-06-01T11:12:02Z",""
"LMPR004190374","","4247571","","","","","","","349","","PRNSCHN","","60201","","1","000210724","","2018-06-19T18:23:24Z",""
"LMSV004148405","","493959","","","","","","","711","","SVGXXXX","","50101","","1","000234906","","2018-05-18T10:23:11Z",""
"LMMM004119394","","20031364","","","","","","","349","","MMAXSVG","","60201","","1","011180130","","2018-04-27T16:36:49Z",""
"LMSM004158836","","18202225","","","","","","","333","","SMESXXX","","50101","","3","000081935","","2018-05-28T10:51:30Z",""
"LMMM004051597","","13004904","","","","","","","378","","MMAXSVG","","50101","","1","011012143","","2018-03-12T10:36:16Z",""
"LMSM004055008","","4258707","","","","","","","96","","SMSXXXX","","60201","","1","000135640","","2018-03-14T11:27:40Z",""
"LMSV004055326","","15387685","","","","","","","333","","SVGXXXX","","50101","","1","000373894","","2018-03-14T13:51:31Z",""
"LMSV004055541","","7794920","","","","","","","318","","SVGXXXX","","60403","","1","000193987","","2018-03-14T15:11:07Z",""
"LMSV004187874","","5804984","","","","","","","55","","SVGXXXX","","60201","","1","000178137","","2018-06-18T18:22:54Z",""
"LMSM004041199","","543527","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-03-02T09:17:52Z",""
"LMMM004127117","","4311070","","","","","","","349","","MMAXSVG","","60201","","1","011180130","","2018-05-04T16:35:22Z",""
"LMMM004127497","","994036","","","","","","","55","","MMAXSVG","","60201","","1","000230383","","2018-05-04T18:13:10Z",""
"LMSV004188947","","22072361","","","","","","","140","","SVGXXXX","","60403","","1","000337519","","2018-06-19T11:51:22Z",""
"LMSV004189154","","671829","","","","","","","392","LM","SVGXXXX","","60403","","1","011039310","","2018-06-19T13:24:19Z",""
"LMTD004189291","","9825322","","","","","","","373","","TDT09MX","","50101","","1","011133352","","2018-06-19T14:00:51Z",""
"LMMM004192067","","17085230","","","","","","","518","","MMAXSVG","","50101","","1","000258160","","2018-06-20T17:53:05Z",""
"LMSV004192194","","18744618","","","","","","","688","","SVGXXXX","","50101","","1","000273011","","2018-06-20T18:29:47Z",""
"LMSM004192500","","5557619","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-06-21T09:09:17Z",""
"LMSM004192501","","13527258","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-06-21T09:10:08Z",""
"LMSV004192674","","6455840","","","","","","","318","","SVGXXXX","","60403","","1","000193987","","2018-06-21T10:28:16Z",""
"LMMT004161978","","962177","","","","","","","349","","MTFBOND","","60201","","1","000150607","","2018-05-30T17:01:58Z",""
"LMMM004186342","","6455909","","","","","","","111","","MMAXSVG","","60201","","1","000050617","","2018-06-18T11:03:54Z",""
"LMSV004048610","","18077886","","","","","","","140","","SVGXXXX","","60403","","1","000337519","","2018-03-08T17:50:11Z",""
"LMEL004135855","","5354915","","","","","","","411","","ELTKOLN","","60403","","1","000237388","","2018-05-11T09:38:09Z",""
"LMSV004197427","","6739908","","","","","","","220","","SVGXXXX","","60403","","1","000378190","","2018-06-25T16:06:55Z",""
"LMSV004197428","","831227","","","","","","","220","","SVGXXXX","","60403","","1","000378190","","2018-06-25T16:07:41Z",""
"LMPL004051696","","19401181","","","","","","","592","","PLNXXXX","","60201","","1","000194449","","2018-03-12T11:11:58Z",""
"LMEL004052338","","1115639","","","","","","","149","","ELTKOLN","","60201","","1","011154648","","2018-03-12T16:35:05Z",""
"LMEL004055578","","16263314","","","","","","","347","","ELTXXXX","","60403","","1","000393256","","2018-03-14T15:25:13Z",""
"LMCR004188831","","13538756","","","","","","","140","","CRTXXXX","","60403","","1","000337519","","2018-06-19T11:26:07Z",""
"LMSV004150996","","883709","","","","","","","792","","SVGXXXX","","60201","","1","011148996","","2018-05-21T15:16:52Z",""
"LMMG004158817","","11435116","","","","","","","333","","MGLCASH","","50101","","3","000081935","","2018-05-28T10:33:53Z",""
"LMSV004127586","","9388595","","","","","","","140","","SVGXXXX","","60403","","1","000337519","","2018-05-04T18:36:34Z",""
"LMVD004127603","","4270848","","","","","","","55","","VDBXXXX","","60201","","1","000230383","","2018-05-04T18:40:59Z",""
"LMSM004153588","","12134489","","","","","","","140","","SMSXXXX","","60403","","1","000325233","","2018-05-22T18:43:47Z",""
"LMTD004189374","","11185252","","","","","","","373","","TDT09MX","","50101","","1","011133352","","2018-06-19T14:24:37Z",""
"LMCR004189585","","5251647","","","","","","","358","","CRLXXXX","","60403","","1","000288225","","2018-06-19T15:19:21Z",""
"LMPM004193004","","1074370","","","","","","","877","QR มั่งมี","PMTXXXX","","60201","","1","000158311","","2018-06-21T12:52:12Z",""
"LMKM004193007","","20729520","","","","","","","877","","KMAXXXX","","60201","","1","000158311","","2018-06-21T12:53:04Z",""
"LMSM004186461","","724363","","","","","","","378","","SMESXXX","","50101","","2","000122234","","2018-06-18T11:52:56Z",""
"LMSV004197697","","9170441","","","","","","","322","","SVGXXXX","","60201","","1","000133850","","2018-06-25T17:18:41Z",""
"LMSV004197869","","4273853","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-06-25T18:01:24Z",""
"LMPA004198384","","15271652","","","","","","","319","","PACXXXX","","60403","","1","000199083","","2018-06-26T09:41:17Z",""
"LMSV004198453","","643016","","","","","","","264","","SVGXXXX","","50101","","1","011014222","","2018-06-26T10:23:16Z",""
"LMSV004198454","","3760346","","","","","","","264","","SVGXXXX","","50101","","1","011014222","","2018-06-26T10:24:01Z",""
"LMTD004198459","","5395856","","","","","","","264","","TDTXXXX","","50101","","1","011014222","","2018-06-26T10:25:26Z",""
"LMAY004160542","","18003201","","","","","","","719","","AYFDLMF","","60201","","1","000234419","","2018-05-30T09:06:15Z",""
"LMPA004052467","","955400","","","","","","","378","","PAAYUDX","","50101","","1","000336537","","2018-03-12T17:03:27Z",""
"LMSV004188963","","21225709","","","","","","","140","","SVGXXXX","","60403","","1","000337519","","2018-06-19T11:55:59Z",""
"LMMM004160195","","3570526","","","","","","","518","","MMAXSVG","","50101","","1","000258160","","2018-05-29T10:53:30Z",""
"LMSV004147257","","6595797","","","","","","","50","","SVGXXXX","","60201","","1","000126383","","2018-05-17T16:48:58Z",""
"LMSV004147437","","5218169","","","","","","","185","","SVGXXXX","","50101","","1","011109410","","2018-05-17T17:10:35Z",""
"LMSV004156470","","1095495","","","","","","","596","","SVGXXXX","","50101","","1","000115899","","2018-05-24T17:40:46Z",""
"LMKM004191429","","934999","","","","","","","530","","KMAXXXX","","60403","","1","000282491","","2018-06-20T15:05:00Z",""
